date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2000-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-24,,0.06,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2000-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-01-23,,0.19,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2001-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-31,,0.0319,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2001-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07-25,,0.064,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2001-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-10-23,,0.0428,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2001-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-25,,0.2245,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2002-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-30,,0.0821,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2002-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-31,,0.0713,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2002-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-31,,0.0899,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2003-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-31,,-0.0307,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2003-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-29,,0.1,,pre-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,,
2003-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-26,,0.08,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2003-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-11-25,,0.1,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2004-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-24,,0.23,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2004-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-26,,0.1,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2004-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-25,,0.09,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2004-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-23,,0.09,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2005-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-23,,0.26,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2005-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-25,,0.09,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2005-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-24,,0.08,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2005-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-22,,0.1,,pre-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,,
2006-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-22,,0.27,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2006-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-24,,0.1,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2006-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-23,,0.09,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2006-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-21,,0.11,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2007-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-28,,0.32,,pre-market,,,,,,,,,,,,,3.2258,,,,,,,,,,,,
2007-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-30,,0.13,,pre-market,,,,,,,,,,,,,8.3333,,,,,,,,,,,,
2007-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-29,,0.11,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2007-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-28,,0.13,,pre-market,,,,,,,,,,,,,8.3333,,,,,,,,,,,,
2008-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-27,,0.35,,pre-market,,,,,,,,,,,,,2.9412,,,,,,,,,,,,
2008-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-28,,0.16,,pre-market,,,,,,,,,,,,,14.2857,,,,,,,,,,,,
2008-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-27,,0.14,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2008-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-25,,0.16,,pre-market,,,,,,,,,,,,,6.6667,,,,,,,,,,,,
2009-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-25,,0.38,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2009-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-27,,0.22,,pre-market,,,,,,,,,,,,,10.0,,,,,,,,,,,,
2009-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-26,,0.21,,pre-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,,
2009-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-24,,0.25,,pre-market,,,,,,,,,,,,,13.6364,,,,,,,,,,,,
2010-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-24,,0.51,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,,
2010-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-20,,0.31,,pre-market,,,,,,,,,,,,,10.7143,,,,,,,,,,,,
2010-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-19,,0.31,,pre-market,,,,,,,,,,,,,14.8148,,,,,,,,,,,,
2010-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-18,,0.37,,pre-market,,,,,,,,,,,,,19.3548,,,,,,,,,,,,
2011-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-23,,0.65,,pre-market,,,,,,,,,,,,,3.1746,,,,,,,,,,,,
2011-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-19,,0.41,,pre-market,,,,,,,,,,,,,10.8108,,,,,,,,,,,,
2011-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-18,,0.39,,pre-market,,,,,,,,,,,,,2.6316,,,,,,,,,,,,
2011-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-17,,0.44,,pre-market,,,,,,,,,,,,,4.7619,,,,,,,,,,,,
2012-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-22,,0.8,,pre-market,,,,,,,,,,,,,1.2658,,,,,,,,,,,,
2012-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-17,,0.5,,pre-market,,,,,,,,,,,,,2.0408,,,,,,,,,,,,
2012-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-16,,0.51,,pre-market,,,,,,,,,,,,,8.5106,,,,,,,,,,,,
2012-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-15,,0.51,,pre-market,,,,,,,,,,,,,4.0816,,,,,,,,,,,,
2013-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-27,,1.01,,pre-market,,,,,,,,,,,,,2.0202,,,,,,,,,,,,
2013-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-23,,0.59,,pre-market,,,,,,,,,,,,,3.5088,,,,,,,,,,,,
2013-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-22,,0.56,,pre-market,,,,,,,,,,,,,-1.7544,,,,,,,,,,,,
2013-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-21,,0.58,,pre-market,,,,,,,,,,,,,-3.3333,,,,,,,,,,,,
2014-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-26,,1.02,,pre-market,,,,,,,,,,,,,-2.8571,,,,,,,,,,,,
2014-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-22,,0.67,,pre-market,,,,,,,,,,,,,1.5152,,,,,,,,,,,,
2014-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-21,,0.61,,pre-market,,,,,,,,,,,,,-4.6875,,,,,,,,,,,,
2014-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-20,,0.69,,pre-market,,,,,,,,,,,,,7.8125,,,,,,,,,,,,
2015-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-25,,1.16,,pre-market,,,,,,,,,,,,,0.8696,,,,,,,,,,,,
2015-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-21,,0.71,,pre-market,,,,,,,,,,,,,-5.3333,,,,,,,,,,,,
2015-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-01,,0.67,,pre-market,,,,,,,,,,,,,3.0769,,,,,,,,,,,,
2015-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-24,,0.49,,pre-market,,,,,,,,,,,,,-7.5472,,,,,,,,,,,,
2016-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-01,,1.01,,pre-market,,,,,,,,,,,,,-5.6075,,,,,,,,,,,,
2016-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-26,,0.89,,pre-market,,,,,,,,,,,,,9.8765,,,,,,,,,,,,
2016-07-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-25,,0.72,,pre-market,,,,,,,,,,,,,-1.3699,,,,,,,,,,,,
2016-10-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-22,,0.81,,pre-market,,,,,,,,,,,,,3.8462,,,,,,,,,,,,
2017-01-31,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-01,,1.36,,pre-market,,,,,,,,,,,,,3.0303,,,,,,,,,,,,
2017-04-30,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-25,,0.98,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
